orderNumber,productCode,productCode,quantityOrdered,productName,productLine,quantityInStock
10292,S24_2840,S24_2840,39,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10292,S24_4048,S24_4048,27,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10292,S32_2509,S32_2509,50,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10292,S32_3207,S32_3207,31,"1950's Chicago Surface Lines Streetcar",Trains,8601
10292,S50_1392,S50_1392,41,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10292,S50_1514,S50_1514,35,"1962 City of Detroit Streetcar",Trains,1645
10293,S12_1108,S12_1108,46,"2001 Ferrari Enzo","Classic Cars",3619
10293,S12_3148,S12_3148,24,"1969 Corvair Monza","Classic Cars",6906
10293,S12_3891,S12_3891,45,"1969 Ford Falcon","Classic Cars",1049
10293,S18_3140,S18_3140,24,"1903 Ford Model A","Vintage Cars",3913
10293,S18_3259,S18_3259,22,"Collectable Wooden Train",Trains,6450
10293,S18_4522,S18_4522,49,"1904 Buick Runabout","Vintage Cars",8290
10293,S24_2011,S24_2011,21,"18th century schooner",Ships,1898
10293,S700_1938,S700_1938,29,"The Mayflower",Ships,737
10293,S72_3212,S72_3212,32,"Pont Yacht",Ships,414
10294,S700_3962,S700_3962,45,"The Queen Mary",Ships,5088
10295,S10_4757,S10_4757,24,"1972 Alfa Romeo GTA","Classic Cars",3252
10295,S24_3151,S24_3151,46,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10295,S700_1138,S700_1138,26,"The Schooner Bluenose",Ships,1897
10295,S700_2610,S700_2610,44,"The USS Constitution Ship",Ships,7083
10295,S700_3505,S700_3505,34,"The Titanic",Ships,1956
10296,S18_1662,S18_1662,36,"1980s Black Hawk Helicopter",Planes,5330
10296,S18_3029,S18_3029,21,"1999 Yamaha Speed Boat",Ships,4259
10296,S18_3856,S18_3856,22,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10296,S24_2841,S24_2841,21,"1900s Vintage Bi-Plane",Planes,5942
10296,S24_3420,S24_3420,31,"1937 Horch 930V Limousine","Vintage Cars",2902
10296,S24_3816,S24_3816,22,"1940 Ford Delivery Sedan","Vintage Cars",6621
10296,S24_3949,S24_3949,32,"Corsair F4U ( Bird Cage)",Planes,6812
10296,S50_1341,S50_1341,26,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10296,S700_1691,S700_1691,42,"American Airlines: B767-300",Planes,5841
10296,S700_2047,S700_2047,34,"HMS Bounty",Ships,3501
10296,S700_2466,S700_2466,24,"America West Airlines B757-200",Planes,9653
10296,S700_3167,S700_3167,22,"F/A 18 Hornet 1/72",Planes,551
10296,S700_4002,S700_4002,47,"American Airlines: MD-11S",Planes,8820
10296,S72_1253,S72_1253,21,"Boeing X-32A JSF",Planes,4857
10297,S18_2581,S18_2581,25,"P-51-D Mustang",Planes,992
10297,S24_1785,S24_1785,32,"1928 British Royal Navy Airplane",Planes,3627
10297,S24_2000,S24_2000,32,"1960 BSA Gold Star DBD34",Motorcycles,15
10297,S24_4278,S24_4278,23,"1900s Vintage Tri-Plane",Planes,2756
10297,S32_1374,S32_1374,26,"1997 BMW F650 ST",Motorcycles,178
10297,S32_4289,S32_4289,28,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10297,S700_2834,S700_2834,35,"ATA: B757-300",Planes,7106
10298,S10_2016,S10_2016,39,"1996 Moto Guzzi 1100i",Motorcycles,6625
10298,S18_2625,S18_2625,32,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10299,S10_1678,S10_1678,23,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10299,S10_4698,S10_4698,29,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10299,S12_2823,S12_2823,24,"2002 Suzuki XREO",Motorcycles,9997
10299,S18_3782,S18_3782,39,"1957 Vespa GS150",Motorcycles,7689
10299,S18_4721,S18_4721,49,"1957 Corvette Convertible","Classic Cars",1249
10299,S24_1578,S24_1578,47,"1997 BMW R 1100 S",Motorcycles,7003
10299,S24_2360,S24_2360,33,"1982 Ducati 900 Monster",Motorcycles,6840
10299,S24_4620,S24_4620,32,"1961 Chevrolet Impala","Classic Cars",7869
10299,S32_2206,S32_2206,24,"1982 Ducati 996 R",Motorcycles,9241
10299,S32_4485,S32_4485,38,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10299,S50_4713,S50_4713,44,"2002 Yamaha YZR M1",Motorcycles,600
10300,S12_1099,S12_1099,33,"1968 Ford Mustang","Classic Cars",68
10300,S12_3380,S12_3380,29,"1968 Dodge Charger","Classic Cars",9123
10300,S12_3990,S12_3990,22,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10300,S12_4675,S12_4675,23,"1969 Dodge Charger","Classic Cars",7323
10300,S18_1889,S18_1889,41,"1948 Porsche 356-A Roadster","Classic Cars",8826
10300,S18_3278,S18_3278,49,"1969 Dodge Super Bee","Classic Cars",1917
10300,S18_3482,S18_3482,23,"1976 Ford Gran Torino","Classic Cars",9127
10300,S24_3371,S24_3371,31,"1971 Alpine Renault 1600s","Classic Cars",7995
10301,S18_1129,S18_1129,37,"1993 Mazda RX-7","Classic Cars",3975
10301,S18_1589,S18_1589,32,"1965 Aston Martin DB5","Classic Cars",9042
10301,S18_1984,S18_1984,47,"1995 Honda Civic","Classic Cars",9772
10301,S18_2870,S18_2870,22,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10301,S18_3232,S18_3232,23,"1992 Ferrari 360 Spider red","Classic Cars",8347
10301,S18_3685,S18_3685,39,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10301,S24_1046,S24_1046,27,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10301,S24_1628,S24_1628,22,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10301,S24_2972,S24_2972,48,"1982 Lamborghini Diablo","Classic Cars",7723
10301,S24_3432,S24_3432,22,"2002 Chevy Corvette","Classic Cars",9446
10301,S24_3856,S24_3856,50,"1956 Porsche 356A Coupe","Classic Cars",6600
10302,S18_1749,S18_1749,43,"1917 Grand Touring Sedan","Vintage Cars",2724
10302,S18_4409,S18_4409,38,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10302,S18_4933,S18_4933,23,"1957 Ford Thunderbird","Classic Cars",3209
10302,S24_2766,S24_2766,49,"1949 Jaguar XK 120","Classic Cars",2350
10302,S24_2887,S24_2887,45,"1952 Citroen-15CV","Classic Cars",1452
10302,S24_3191,S24_3191,48,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10303,S18_2248,S18_2248,46,"1911 Ford Town Car","Vintage Cars",540
10303,S24_3969,S24_3969,24,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10304,S10_1949,S10_1949,47,"1952 Alpine Renault 1300","Classic Cars",7305
10304,S12_1666,S12_1666,39,"1958 Setra Bus","Trucks and Buses",1579
10304,S18_1097,S18_1097,46,"1940 Ford Pickup Truck","Trucks and Buses",2613
10304,S18_1342,S18_1342,37,"1937 Lincoln Berline","Vintage Cars",8693
10304,S18_1367,S18_1367,37,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10304,S18_2325,S18_2325,24,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10304,S18_2795,S18_2795,20,"1928 Mercedes-Benz SSK","Vintage Cars",548
10304,S18_2949,S18_2949,46,"1913 Ford Model T Speedster","Vintage Cars",4189
10304,S18_2957,S18_2957,24,"1934 Ford V8 Coupe","Vintage Cars",5649
10304,S18_3136,S18_3136,26,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10304,S18_3320,S18_3320,38,"1917 Maxwell Touring Car","Vintage Cars",7913
10304,S18_4668,S18_4668,34,"1939 Cadillac Limousine","Vintage Cars",6645
10304,S24_1937,S24_1937,23,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10304,S24_2022,S24_2022,44,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10304,S24_4258,S24_4258,33,"1936 Chrysler Airflow","Vintage Cars",4710
10304,S32_3522,S32_3522,36,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10304,S700_2824,S700_2824,40,"1982 Camaro Z28","Classic Cars",6934
10305,S10_4962,S10_4962,38,"1962 LanciaA Delta 16V","Classic Cars",6791
10305,S12_4473,S12_4473,38,"1957 Chevy Pickup","Trucks and Buses",6125
10305,S18_2238,S18_2238,27,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10305,S18_2319,S18_2319,36,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10305,S18_2432,S18_2432,41,"1926 Ford Fire Engine","Trucks and Buses",2018
10305,S18_3232,S18_3232,37,"1992 Ferrari 360 Spider red","Classic Cars",8347
10305,S18_4600,S18_4600,22,"1940s Ford truck","Trucks and Buses",3128
10305,S24_1444,S24_1444,45,"1970 Dodge Coronet","Classic Cars",4074
10305,S24_2300,S24_2300,24,"1962 Volkswagen Microbus","Trucks and Buses",2327
10305,S24_2840,S24_2840,48,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10305,S24_4048,S24_4048,36,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10305,S32_1268,S32_1268,28,"1980’s GM Manhattan Express","Trucks and Buses",5099
10305,S32_2509,S32_2509,40,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10305,S50_1392,S50_1392,42,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10306,S12_1108,S12_1108,31,"2001 Ferrari Enzo","Classic Cars",3619
10306,S12_3148,S12_3148,34,"1969 Corvair Monza","Classic Cars",6906
10306,S12_3891,S12_3891,20,"1969 Ford Falcon","Classic Cars",1049
10306,S18_3140,S18_3140,32,"1903 Ford Model A","Vintage Cars",3913
10306,S18_3259,S18_3259,40,"Collectable Wooden Train",Trains,6450
10306,S18_4027,S18_4027,23,"1970 Triumph Spitfire","Classic Cars",5545
10306,S18_4522,S18_4522,39,"1904 Buick Runabout","Vintage Cars",8290
10306,S24_2011,S24_2011,29,"18th century schooner",Ships,1898
10306,S24_3151,S24_3151,31,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10306,S32_3207,S32_3207,46,"1950's Chicago Surface Lines Streetcar",Trains,8601
10306,S50_1514,S50_1514,34,"1962 City of Detroit Streetcar",Trains,1645
10306,S700_1138,S700_1138,50,"The Schooner Bluenose",Ships,1897
10306,S700_1938,S700_1938,38,"The Mayflower",Ships,737
10306,S700_2610,S700_2610,43,"The USS Constitution Ship",Ships,7083
10306,S700_3505,S700_3505,32,"The Titanic",Ships,1956
10306,S700_3962,S700_3962,30,"The Queen Mary",Ships,5088
10306,S72_3212,S72_3212,35,"Pont Yacht",Ships,414
10307,S10_4757,S10_4757,22,"1972 Alfa Romeo GTA","Classic Cars",3252
10307,S18_1662,S18_1662,39,"1980s Black Hawk Helicopter",Planes,5330
10307,S18_3029,S18_3029,31,"1999 Yamaha Speed Boat",Ships,4259
10307,S18_3856,S18_3856,48,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10307,S24_2841,S24_2841,25,"1900s Vintage Bi-Plane",Planes,5942
10307,S24_3420,S24_3420,22,"1937 Horch 930V Limousine","Vintage Cars",2902
10307,S24_3816,S24_3816,22,"1940 Ford Delivery Sedan","Vintage Cars",6621
10307,S700_2047,S700_2047,34,"HMS Bounty",Ships,3501
10307,S72_1253,S72_1253,34,"Boeing X-32A JSF",Planes,4857
10308,S10_2016,S10_2016,34,"1996 Moto Guzzi 1100i",Motorcycles,6625
10308,S10_4698,S10_4698,20,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10308,S18_2581,S18_2581,27,"P-51-D Mustang",Planes,992
10308,S18_2625,S18_2625,34,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10308,S24_1785,S24_1785,31,"1928 British Royal Navy Airplane",Planes,3627
10308,S24_2000,S24_2000,47,"1960 BSA Gold Star DBD34",Motorcycles,15
10308,S24_3949,S24_3949,43,"Corsair F4U ( Bird Cage)",Planes,6812
10308,S24_4278,S24_4278,44,"1900s Vintage Tri-Plane",Planes,2756
10308,S32_1374,S32_1374,24,"1997 BMW F650 ST",Motorcycles,178
10308,S32_4289,S32_4289,46,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10308,S50_1341,S50_1341,47,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10308,S700_1691,S700_1691,21,"American Airlines: B767-300",Planes,5841
10308,S700_2466,S700_2466,35,"America West Airlines B757-200",Planes,9653
10308,S700_2834,S700_2834,31,"ATA: B757-300",Planes,7106
10308,S700_3167,S700_3167,21,"F/A 18 Hornet 1/72",Planes,551
10308,S700_4002,S700_4002,39,"American Airlines: MD-11S",Planes,8820
10309,S10_1678,S10_1678,41,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10309,S12_2823,S12_2823,26,"2002 Suzuki XREO",Motorcycles,9997
10309,S24_1578,S24_1578,21,"1997 BMW R 1100 S",Motorcycles,7003
10309,S24_2360,S24_2360,24,"1982 Ducati 900 Monster",Motorcycles,6840
10309,S32_4485,S32_4485,50,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10309,S50_4713,S50_4713,28,"2002 Yamaha YZR M1",Motorcycles,600
10310,S12_1099,S12_1099,33,"1968 Ford Mustang","Classic Cars",68
10310,S12_3380,S12_3380,24,"1968 Dodge Charger","Classic Cars",9123
10310,S12_3990,S12_3990,49,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10310,S12_4675,S12_4675,25,"1969 Dodge Charger","Classic Cars",7323
10310,S18_1129,S18_1129,37,"1993 Mazda RX-7","Classic Cars",3975
10310,S18_1889,S18_1889,20,"1948 Porsche 356-A Roadster","Classic Cars",8826
10310,S18_1984,S18_1984,24,"1995 Honda Civic","Classic Cars",9772
10310,S18_3232,S18_3232,48,"1992 Ferrari 360 Spider red","Classic Cars",8347
10310,S18_3278,S18_3278,27,"1969 Dodge Super Bee","Classic Cars",1917
10310,S18_3482,S18_3482,49,"1976 Ford Gran Torino","Classic Cars",9127
10310,S18_3782,S18_3782,42,"1957 Vespa GS150",Motorcycles,7689
10310,S18_4721,S18_4721,40,"1957 Corvette Convertible","Classic Cars",1249
10310,S24_2972,S24_2972,33,"1982 Lamborghini Diablo","Classic Cars",7723
10310,S24_3371,S24_3371,38,"1971 Alpine Renault 1600s","Classic Cars",7995
10310,S24_3856,S24_3856,45,"1956 Porsche 356A Coupe","Classic Cars",6600
10310,S24_4620,S24_4620,49,"1961 Chevrolet Impala","Classic Cars",7869
10310,S32_2206,S32_2206,36,"1982 Ducati 996 R",Motorcycles,9241
10311,S18_1589,S18_1589,29,"1965 Aston Martin DB5","Classic Cars",9042
10311,S18_2870,S18_2870,43,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10311,S18_3685,S18_3685,32,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10311,S18_4409,S18_4409,41,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10311,S18_4933,S18_4933,25,"1957 Ford Thunderbird","Classic Cars",3209
10311,S24_1046,S24_1046,26,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10311,S24_1628,S24_1628,45,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10311,S24_2766,S24_2766,28,"1949 Jaguar XK 120","Classic Cars",2350
10311,S24_2887,S24_2887,43,"1952 Citroen-15CV","Classic Cars",1452
10311,S24_3191,S24_3191,25,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10311,S24_3432,S24_3432,46,"2002 Chevy Corvette","Classic Cars",9446
10312,S10_1949,S10_1949,48,"1952 Alpine Renault 1300","Classic Cars",7305
10312,S18_1097,S18_1097,32,"1940 Ford Pickup Truck","Trucks and Buses",2613
10312,S18_1342,S18_1342,43,"1937 Lincoln Berline","Vintage Cars",8693
10312,S18_1367,S18_1367,25,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10312,S18_1749,S18_1749,48,"1917 Grand Touring Sedan","Vintage Cars",2724
10312,S18_2248,S18_2248,30,"1911 Ford Town Car","Vintage Cars",540
10312,S18_2325,S18_2325,31,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10312,S18_2795,S18_2795,25,"1928 Mercedes-Benz SSK","Vintage Cars",548
10312,S18_2949,S18_2949,37,"1913 Ford Model T Speedster","Vintage Cars",4189
10312,S18_2957,S18_2957,35,"1934 Ford V8 Coupe","Vintage Cars",5649
10312,S18_3136,S18_3136,38,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10312,S18_3320,S18_3320,33,"1917 Maxwell Touring Car","Vintage Cars",7913
10312,S18_4668,S18_4668,39,"1939 Cadillac Limousine","Vintage Cars",6645
10312,S24_1937,S24_1937,39,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10312,S24_2022,S24_2022,23,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10312,S24_3969,S24_3969,31,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10312,S24_4258,S24_4258,44,"1936 Chrysler Airflow","Vintage Cars",4710
10313,S10_4962,S10_4962,40,"1962 LanciaA Delta 16V","Classic Cars",6791
10313,S12_1666,S12_1666,21,"1958 Setra Bus","Trucks and Buses",1579
10313,S18_2319,S18_2319,29,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10313,S18_2432,S18_2432,34,"1926 Ford Fire Engine","Trucks and Buses",2018
10313,S18_3232,S18_3232,25,"1992 Ferrari 360 Spider red","Classic Cars",8347
10313,S18_4600,S18_4600,28,"1940s Ford truck","Trucks and Buses",3128
10313,S24_2300,S24_2300,42,"1962 Volkswagen Microbus","Trucks and Buses",2327
10313,S32_1268,S32_1268,27,"1980’s GM Manhattan Express","Trucks and Buses",5099
10313,S32_2509,S32_2509,38,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10313,S32_3522,S32_3522,34,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10313,S700_2824,S700_2824,30,"1982 Camaro Z28","Classic Cars",6934
10314,S12_1108,S12_1108,38,"2001 Ferrari Enzo","Classic Cars",3619
10314,S12_3148,S12_3148,46,"1969 Corvair Monza","Classic Cars",6906
10314,S12_3891,S12_3891,36,"1969 Ford Falcon","Classic Cars",1049
10314,S12_4473,S12_4473,45,"1957 Chevy Pickup","Trucks and Buses",6125
10314,S18_2238,S18_2238,42,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10314,S18_3140,S18_3140,20,"1903 Ford Model A","Vintage Cars",3913
10314,S18_3259,S18_3259,23,"Collectable Wooden Train",Trains,6450
10314,S18_4027,S18_4027,29,"1970 Triumph Spitfire","Classic Cars",5545
10314,S24_1444,S24_1444,44,"1970 Dodge Coronet","Classic Cars",4074
10314,S24_2840,S24_2840,39,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10314,S24_4048,S24_4048,38,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10314,S32_3207,S32_3207,35,"1950's Chicago Surface Lines Streetcar",Trains,8601
10314,S50_1392,S50_1392,28,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10314,S50_1514,S50_1514,38,"1962 City of Detroit Streetcar",Trains,1645
10314,S700_1938,S700_1938,23,"The Mayflower",Ships,737
10315,S18_4522,S18_4522,36,"1904 Buick Runabout","Vintage Cars",8290
10315,S24_2011,S24_2011,35,"18th century schooner",Ships,1898
10315,S24_3151,S24_3151,24,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10315,S700_1138,S700_1138,41,"The Schooner Bluenose",Ships,1897
10315,S700_3505,S700_3505,31,"The Titanic",Ships,1956
10315,S700_3962,S700_3962,37,"The Queen Mary",Ships,5088
10315,S72_3212,S72_3212,40,"Pont Yacht",Ships,414
10316,S10_4757,S10_4757,33,"1972 Alfa Romeo GTA","Classic Cars",3252
10316,S18_1662,S18_1662,27,"1980s Black Hawk Helicopter",Planes,5330
10316,S18_3029,S18_3029,21,"1999 Yamaha Speed Boat",Ships,4259
10316,S18_3856,S18_3856,47,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10316,S24_1785,S24_1785,25,"1928 British Royal Navy Airplane",Planes,3627
10316,S24_2841,S24_2841,34,"1900s Vintage Bi-Plane",Planes,5942
10316,S24_3420,S24_3420,47,"1937 Horch 930V Limousine","Vintage Cars",2902
10316,S24_3816,S24_3816,25,"1940 Ford Delivery Sedan","Vintage Cars",6621
10316,S24_3949,S24_3949,30,"Corsair F4U ( Bird Cage)",Planes,6812
10316,S32_4289,S32_4289,24,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10316,S50_1341,S50_1341,34,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10316,S700_1691,S700_1691,34,"American Airlines: B767-300",Planes,5841
10316,S700_2047,S700_2047,45,"HMS Bounty",Ships,3501
10316,S700_2466,S700_2466,23,"America West Airlines B757-200",Planes,9653
10316,S700_2610,S700_2610,48,"The USS Constitution Ship",Ships,7083
10316,S700_3167,S700_3167,48,"F/A 18 Hornet 1/72",Planes,551
10316,S700_4002,S700_4002,44,"American Airlines: MD-11S",Planes,8820
10316,S72_1253,S72_1253,34,"Boeing X-32A JSF",Planes,4857
10317,S24_4278,S24_4278,35,"1900s Vintage Tri-Plane",Planes,2756
10318,S10_1678,S10_1678,46,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10318,S10_2016,S10_2016,45,"1996 Moto Guzzi 1100i",Motorcycles,6625
10318,S10_4698,S10_4698,37,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10318,S18_2581,S18_2581,31,"P-51-D Mustang",Planes,992
10318,S18_2625,S18_2625,42,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10318,S24_1578,S24_1578,48,"1997 BMW R 1100 S",Motorcycles,7003
10318,S24_2000,S24_2000,26,"1960 BSA Gold Star DBD34",Motorcycles,15
10318,S32_1374,S32_1374,47,"1997 BMW F650 ST",Motorcycles,178
10318,S700_2834,S700_2834,50,"ATA: B757-300",Planes,7106
10319,S12_2823,S12_2823,30,"2002 Suzuki XREO",Motorcycles,9997
10319,S18_3278,S18_3278,46,"1969 Dodge Super Bee","Classic Cars",1917
10319,S18_3782,S18_3782,44,"1957 Vespa GS150",Motorcycles,7689
10319,S18_4721,S18_4721,45,"1957 Corvette Convertible","Classic Cars",1249
10319,S24_2360,S24_2360,31,"1982 Ducati 900 Monster",Motorcycles,6840
10319,S24_4620,S24_4620,43,"1961 Chevrolet Impala","Classic Cars",7869
10319,S32_2206,S32_2206,29,"1982 Ducati 996 R",Motorcycles,9241
10319,S32_4485,S32_4485,22,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10319,S50_4713,S50_4713,45,"2002 Yamaha YZR M1",Motorcycles,600
10320,S12_1099,S12_1099,31,"1968 Ford Mustang","Classic Cars",68
10320,S12_3380,S12_3380,35,"1968 Dodge Charger","Classic Cars",9123
10320,S12_3990,S12_3990,38,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10320,S18_3482,S18_3482,25,"1976 Ford Gran Torino","Classic Cars",9127
10320,S24_3371,S24_3371,26,"1971 Alpine Renault 1600s","Classic Cars",7995
10321,S12_4675,S12_4675,24,"1969 Dodge Charger","Classic Cars",7323
10321,S18_1129,S18_1129,41,"1993 Mazda RX-7","Classic Cars",3975
10321,S18_1589,S18_1589,44,"1965 Aston Martin DB5","Classic Cars",9042
10321,S18_1889,S18_1889,37,"1948 Porsche 356-A Roadster","Classic Cars",8826
10321,S18_1984,S18_1984,25,"1995 Honda Civic","Classic Cars",9772
10321,S18_2870,S18_2870,27,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10321,S18_3232,S18_3232,33,"1992 Ferrari 360 Spider red","Classic Cars",8347
10321,S18_3685,S18_3685,28,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10321,S24_1046,S24_1046,30,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10321,S24_1628,S24_1628,48,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10321,S24_2766,S24_2766,30,"1949 Jaguar XK 120","Classic Cars",2350
10321,S24_2972,S24_2972,37,"1982 Lamborghini Diablo","Classic Cars",7723
10321,S24_3191,S24_3191,39,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10321,S24_3432,S24_3432,21,"2002 Chevy Corvette","Classic Cars",9446
10321,S24_3856,S24_3856,26,"1956 Porsche 356A Coupe","Classic Cars",6600
10322,S10_1949,S10_1949,40,"1952 Alpine Renault 1300","Classic Cars",7305
10322,S10_4962,S10_4962,46,"1962 LanciaA Delta 16V","Classic Cars",6791
